,id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms,weekdaydummy0,weekdaydummy1,weekdaydummy2,weekdaydummy3,weekdaydummy4,weekdaydummy5,weekdaydummy6,min_temp,max_temp,sun,rain,total_appuse
377,AS14.07,336.0,0.1678376780736383,0.838641795139674,0.04902586450083395,0.4264009434009048,,0.005095833282914965,,0.13447286282747295,0.12117258940231851,0.2203791766634032,0.05585473619071242,0.16251758810674125,,0.0,0.1875,0.46153846153846156,0.3947368421052631,0.18828254058532035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38064516129032255,0.569377990430622,0.46308724832214765,0.0,0.32448086293804346
378,AS14.07,360.0,0.12262964886512506,0.8287909200427969,0.057920873887846204,0.1870942914922337,,0.005095833282914965,,0.032832058697356545,0.1017573433119401,0.1584708370242062,0.05585473619071242,0.16251758810674125,,0.0,0.4,0.4461538461538462,0.5052631578947369,0.13984850755220785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.567741935483871,0.6842105263157895,0.5436241610738255,0.0,0.22137694423685159
379,AS14.07,384.0,0.09033069869782448,0.8277542792326887,0.06981490579606459,0.13742226348113476,,0.005095833282914965,,0.13137445369808798,0.10783265065138281,0.09161134840285325,0.1576681197180221,1.0000000000000002,,0.0,0.3125,0.38461538461538464,0.5526315789473684,0.14839012542108745,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7290322580645161,0.3301435406698564,0.0,0.0,0.33302170329072955
380,AS14.07,408.0,0.32052453437906736,0.8334521017870533,0.04423908226251053,0.07211879393057594,,0.005095833282914965,,0.2144475180347431,0.061574964877439846,0.08909378462995039,0.05585473619071242,0.16251758810674125,,0.0,0.5,0.5897435897435898,0.47368421052631576,0.17784612070428552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5935483870967742,0.4736842105263157,0.4832214765100671,0.0,0.16848618477561103
381,AS14.07,432.0,0.1024985631384783,0.8294104494872685,0.06807765075744864,0.33977649627670903,,0.005095833282914965,,0.14210884454371975,0.13141711781562104,0.10542111252731277,0.05585473619071242,0.0,,0.0,0.3125,0.6923076923076923,0.5921052631578947,0.1643928183489213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.632258064516129,0.430622009569378,0.0,0.12,0.2592135384750113
382,AS14.07,456.0,0.10654310671321571,0.8389924799904624,0.05538794121453689,0.35462553294139565,,0.005095833282914965,,0.1764415995536837,0.21288809290992303,0.10542111252731277,0.05585473619071242,0.16251758810674125,,0.0,0.35,0.4461538461538462,0.37894736842105264,0.18545849984102067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7548387096774194,0.6459330143540669,0.20134228187919462,0.28800000000000003,0.30917770210868845
383,AS14.07,480.0,0.13978314078173865,0.8273925148153495,0.061599949971963205,0.07118325530115265,,0.005095833282914965,,0.12970180069187479,0.10236017558450518,0.10542111252731277,0.039404291801512246,0.16251758810674125,,0.0,0.4,0.5692307692307692,0.6000000000000001,0.1647824345700451,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.432258064516129,0.29186602870813394,0.4161073825503356,0.192,0.17393562498834655
384,AS14.07,504.0,0.08644013540741612,0.8293327434141071,0.05150901926607243,0.2934830258255007,,0.005095833282914965,,0.09341084697958117,0.052026446047633575,0.10542111252731277,0.05585473619071242,0.013895212001313365,,0.0,0.25,0.5692307692307692,0.536842105263158,0.16434797534975235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4258064516129032,0.3157894736842105,0.7382550335570469,0.0,0.2175570608514161
385,AS14.07,528.0,0.13386737791773193,0.8277131412455235,0.04729497920178022,0.13440983390312286,,0.005095833282914965,,0.027841599976331715,0.15118084175548938,0.039626525510954275,0.05585473619071242,0.16251758810674125,,0.0,0.6,0.38461538461538464,0.5052631578947369,0.08120628068383758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6129032258064516,0.3588516746411483,0.10067114093959731,0.0,0.19376710680988823
386,AS14.07,552.0,0.12500758372750193,0.8256718471514783,0.04891286249661934,0.25601164548505356,,0.005095833282914965,,0.05825850702405784,0.051637782141742763,0.0456534369049028,0.05585473619071242,0.16251758810674125,,0.0,0.625,0.07692307692307693,0.0789473684210526,0.20031287643139017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4064516129032258,0.4019138755980861,0.3959731543624161,0.0,0.20826243230813613
387,AS14.07,576.0,0.15602420402002487,0.8303114002114271,0.08734444950933483,0.45053757255435983,,0.005095833282914965,,0.24118726054348308,0.1514157303023238,0.10708970345107068,0.07560790870605096,0.16251758810674125,,0.0,0.5,0.6153846153846154,0.536842105263158,0.2525511285197375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1806451612903226,0.37799043062200954,0.44966442953020136,0.0,0.33635878983640743
388,AS14.07,600.0,0.02970251139759198,0.8286892296788451,0.046824904006638614,0.2192228277402145,,0.005095833282914965,,0.029107853434120794,0.14632749779848006,0.10542111252731277,0.05585473619071242,0.16251758810674125,,0.0,0.4375,0.6923076923076923,0.5526315789473684,0.16058717748985346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4967741935483871,0.3014354066985646,0.6510067114093959,0.0,0.23276258125680427
389,AS14.07,624.0,0.060706134057907056,0.8325367270371778,0.05635657498669673,0.48645497670755855,,0.005095833282914965,,0.06943585647155122,0.0906139116656672,0.10542111252731277,0.05585473619071242,0.16251758810674125,,0.0,0.45,0.5076923076923077,0.5052631578947369,0.13329017023193157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32903225806451614,0.215311004784689,0.47651006711409394,0.08,0.31042864793655955
390,AS14.07,648.0,0.035715824565945443,0.8284126734287645,0.07681218044449727,0.17421788361331164,,0.005095833282914965,,0.08635818996760403,0.24185417290481487,0.10542111252731277,0.05585473619071242,0.16251758810674125,,0.0,0.3125,0.5384615384615385,0.47368421052631576,0.1620367575845274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1806451612903226,0.19138755980861244,0.3825503355704698,0.0,0.2531049302263117
391,AS14.07,672.0,0.15800776800612873,0.8333148922581928,0.04900960272073893,0.25601164548505356,,0.005095833282914965,,0.21865771216402127,0.14640385634796446,0.05948551324948626,0.02302358301302299,0.16251758810674125,,0.0,0.1875,0.38461538461538464,0.27631578947368424,0.1347139870490593,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.36842105263157887,0.87248322147651,0.0,0.23858513850762444
392,AS14.07,696.0,0.11382440947734075,0.8397052471073351,0.036466749642629276,0.8150524613024129,,0.005095833282914965,,0.05333254439036898,0.13881478139125938,0.10542111252731277,0.05585473619071242,0.16251758810674125,,0.0,0.2,0.26153846153846155,0.12631578947368421,0.17437647612489876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3096774193548387,0.49282296650717705,0.4093959731543624,0.12,0.4306328271377595
393,AS14.07,720.0,0.08603486059992169,0.8561769868297293,0.10617351995598354,1.0,,0.005095833282914965,,0.08481753228502538,0.18601461992713236,0.10542111252731277,0.05585473619071242,0.16251758810674125,,0.0,0.25,0.26153846153846155,0.3473684210526316,0.3270604929744253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3870967741935484,0.22488038277511957,0.30201342281879195,0.10400000000000001,0.5239093517923131
394,AS14.07,744.0,0.0056885715062517115,0.8340703680126181,0.03947567496065165,0.1363805420587999,,0.005095833282914965,,0.11929705181876007,0.07353925422596394,0.10542111252731277,0.05585473619071242,0.16251758810674125,,0.0,0.5625,0.6153846153846154,0.631578947368421,0.1690674941003571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4064516129032258,0.3971291866028708,0.6778523489932886,0.056,0.19020571355820626
395,AS14.07,768.0,0.10485178861536647,0.8221224919743724,0.11528446677344502,0.012969778838343413,,0.005095833282914965,,0.03856451827635686,0.24569139008781932,0.10542111252731277,0.029338297663559075,0.16251758810674125,,0.0,0.0,0.07692307692307693,0.0,0.2754939440141083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7161290322580645,0.6746411483253588,0.6308724832214765,0.0,0.1945542499660344
396,AS14.07,792.0,0.11245380216310061,0.830853069634308,0.09103771625612116,0.40881251361659826,,0.005095833282914965,,0.07511032874267146,0.08522555055600105,0.1062549983682457,0.04046491357644443,0.16251758810674125,,0.0,0.4,0.6307692307692307,0.5684210526315789,0.3042914695391766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645161290322581,0.3971291866028708,0.22147651006711408,0.07200000000000001,0.2842931328640101
397,AS14.07,816.0,0.12900275129656175,0.8385305650878405,0.07947771445307021,0.25601164548505356,,0.005095833282914965,,0.0978230105077341,0.01879025521572711,0.10542111252731277,0.05585473619071242,0.16251758810674125,,0.0,0.45,0.5076923076923077,0.47368421052631576,0.24096125161780999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5870967741935483,0.4976076555023923,0.5637583892617449,0.0,0.2213192582779414
398,AS14.07,840.0,0.13718502092282217,0.829645728593319,0.07954177571182858,0.09694059212490343,,0.005095833282914965,,0.12871801699185909,0.16146575092998466,0.14566007151028723,0.05585473619071242,0.16251758810674125,,0.0,0.33333333333333337,0.38461538461538464,0.47368421052631576,0.23852569287410225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4967741935483871,0.6267942583732057,0.7181208053691275,0.0,0.21538380026088408
399,AS14.07,864.0,0.14950565007420163,0.8259043436422134,0.06291336962913943,0.25601164548505356,,0.005095833282914965,,0.10251105752873478,0.04897188413092977,0.10542111252731277,0.05585473619071242,2.7591763306815745e-06,,0.0,0.35,0.5076923076923077,0.4105263157894736,0.16026558779961136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.567741935483871,0.5933014354066986,0.1476510067114094,0.056,0.20404371805191035
400,AS14.07,888.0,0.0969384460783576,0.8295706465732966,0.051574817657793294,0.6855188159485534,,0.005095833282914965,,0.030718480495850655,0.16690677495898634,0.10542111252731277,0.05585473619071242,0.16251758810674125,,0.0,0.5833333333333334,0.17948717948717952,0.05263157894736842,0.0838205026364659,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8129032258064516,0.7655502392344496,0.6778523489932886,0.04,0.3939307716966892
401,AS14.07,912.0,0.0344279461980051,0.8373784524850713,0.08571542017009336,0.10684273114165198,,0.005095833282914965,,0.16527608425065565,0.08295942259086217,0.10542111252731277,0.03463542239584806,0.16251758810674125,,0.0,0.4,0.3230769230769231,0.37894736842105264,0.18116739642149152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6709677419354838,0.5167464114832535,0.37583892617449666,0.0,0.18794516529821578
402,AS14.07,936.0,0.02440303237205018,0.829031830934399,0.052210059918957524,0.1450422688963671,,0.005095833282914965,,0.1918084052011065,0.08291101725879847,0.10542111252731277,0.05594195337454677,0.16251758810674125,,0.0,0.35,0.5076923076923077,0.47368421052631576,0.11869012801843096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.632258064516129,0.39234449760765544,0.09395973154362416,0.40800000000000003,0.2003790532666851
403,AS14.07,960.0,0.13527216246474308,0.8310506178272968,0.06008478299826651,0.1067061331247306,,0.005095833282914965,,0.1981906908017468,0.0696202779078418,0.0016568582095172516,0.02493723872750276,0.0038665257647287118,,0.0,0.5625,0.6153846153846154,0.5921052631578947,0.15634764533625614,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5741935483870968,0.42105263157894735,0.040268456375838924,0.0,0.13873679289182644
404,AS14.07,984.0,0.21416020906023703,0.8325048682893098,0.07583531486235161,0.30705590218992923,,0.005095833282914965,,0.02115846412528415,0.06660348841390494,0.10542111252731277,0.0644388641126347,0.16251758810674125,,0.0,0.0,0.38461538461538464,0.31578947368421056,0.20450947534014557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7354838709677419,0.4114832535885167,0.19463087248322147,0.096,0.24765813256804659
405,AS14.07,1008.0,0.04395087322400742,0.0,0.0603773709213602,0.35527320640266913,,0.005095833282914965,,0.026677120160944357,0.08013005285862261,0.10542111252731277,0.04323681594228861,0.16251758810674125,,0.0,0.0,0.5384615384615385,0.31578947368421056,0.18473000392030794,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6838709677419355,0.4019138755980861,0.053691275167785234,0.0,0.0
406,AS14.07,1032.0,0.18853096374998132,0.8285095515523192,0.06609079737664941,0.14197033127137948,,0.005095833282914965,,0.04263546397242643,0.13454449103918836,0.10542111252731277,0.051486941918803035,0.16251758810674125,,0.0,0.08333333333333331,0.28205128205128205,0.31578947368421056,0.26153369096003276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6645161290322581,0.4880382775119617,0.2550335570469799,0.10400000000000001,0.20651108653526842
407,AS14.07,1056.0,0.10757451423111163,0.861376515944418,0.05053260540806144,0.16431461110995402,,0.005095833282914965,,0.4002820471097567,0.07921959391926717,0.10542111252731277,0.05860029354361197,0.16251758810674125,,0.0,0.35,0.5692307692307692,0.5052631578947369,0.15947309096719703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32903225806451614,0.27751196172248804,0.174496644295302,0.0,0.22784782732501002
408,AS14.07,1080.0,0.1022140077696968,0.8276226826704786,0.02609231188041939,0.14953876304589953,,0.005095833282914965,,0.03443292258990252,0.12559287609136177,0.10542111252731277,0.05585473619071242,0.16251758810674125,,0.0,0.33333333333333337,0.38461538461538464,0.4210526315789474,0.23521136745883736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2838709677419355,0.30622009569377984,0.6241610738255033,0.0,0.20027818433293137
409,AS14.07,1104.0,0.14977649364317677,0.8355591843537714,0.10047409719280016,0.04970442683667455,,0.005095833282914965,,0.032901880149701926,0.05752159524701575,0.10542111252731277,0.05585473619071242,0.16251758810674125,,0.0,0.25,0.6923076923076923,0.7894736842105263,0.34635193194052666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16129032258064516,0.26794258373205737,0.44295302013422816,0.0,0.16312718724124387
410,AS14.07,1128.0,0.11722209273899899,0.8159013113525847,0.06171769406622818,0.25601164548505356,,0.005095833282914965,,0.12188237804615126,0.1153264081414433,0.10542111252731277,0.05585473619071242,0.16251758810674125,,0.0,0.125,0.5384615384615385,0.3947368421052631,0.1893850611004007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3032258064516129,0.5454545454545454,0.6510067114093959,0.0,0.23988113497283522
416,AS14.08,0.0,0.07917134267666218,0.8262231083964947,0.04609644657245206,0.08423187951441989,,,0.27247986591304646,0.03853489630491616,0.04274460397962982,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.5,0.4871794871794872,0.5263157894736841,0.14788566014919832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14193548387096774,0.23923444976076558,0.5503355704697986,0.0,0.15654868228635072
417,AS14.08,24.0,0.07917134267666218,0.8262231083964947,0.04609644657245206,0.08423187951441989,,,0.27247986591304646,0.03853489630491616,0.04274460397962982,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.35,0.5692307692307692,0.6631578947368422,0.14788566014919832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14193548387096774,0.26794258373205737,0.21476510067114093,0.0,0.15654868228635072
418,AS14.08,48.0,0.07917134267666218,0.8262231083964947,0.04609644657245206,0.08423187951441989,,,0.27247986591304646,0.03853489630491616,0.04274460397962982,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.65,0.7538461538461538,0.6947368421052633,0.14788566014919832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2709677419354839,0.24880382775119614,0.16778523489932887,0.0,0.15654868228635072
419,AS14.08,72.0,0.07917134267666218,0.8262231083964947,0.04609644657245206,0.08423187951441989,,,0.27247986591304646,0.03853489630491616,0.04274460397962982,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.5,0.6923076923076923,0.631578947368421,0.14788566014919832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012903225806451615,0.416267942583732,0.6308724832214765,0.0,0.15654868228635072
420,AS14.08,96.0,0.07917134267666218,0.8262231083964947,0.04609644657245206,0.08423187951441989,,,0.27247986591304646,0.03853489630491616,0.04274460397962982,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.25,0.7538461538461538,0.6631578947368422,0.14788566014919832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3096774193548387,0.5263157894736842,0.6912751677852349,0.0,0.15654868228635072
421,AS14.08,120.0,0.07917134267666218,0.8262231083964947,0.04609644657245206,0.08423187951441989,,,0.27247986591304646,0.03853489630491616,0.04274460397962982,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.25,0.5692307692307692,0.6000000000000001,0.14788566014919832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23870967741935484,0.49282296650717705,0.6845637583892618,0.0,0.15654868228635072
422,AS14.08,144.0,0.07917134267666218,0.8262231083964947,0.04609644657245206,0.08423187951441989,,,0.27247986591304646,0.03853489630491616,0.04274460397962982,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.6,0.5076923076923077,0.5684210526315789,0.14788566014919832,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.432258064516129,0.2870813397129186,0.38926174496644295,0.0,0.15654868228635072
423,AS14.08,168.0,0.07917134267666218,0.8262231083964947,0.04609644657245206,0.08423187951441989,,,0.27247986591304646,0.03853489630491616,0.04274460397962982,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.65,0.6923076923076923,0.631578947368421,0.14788566014919832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23870967741935484,0.37799043062200954,0.6912751677852349,0.0,0.15654868228635072
424,AS14.08,192.0,0.07917134267666218,0.8311699320524165,0.08966181833750939,0.08423187951441989,,,0.27247986591304646,0.1336215440599991,0.03800767341251108,0.12261405143400393,0.029662956353918864,0.03327566654802209,,0.0,0.5,0.5692307692307692,0.5684210526315789,0.1725207205777453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16129032258064516,0.430622009569378,0.7181208053691275,0.0,0.17044468015454556
425,AS14.08,216.0,0.07917134267666218,0.8378648312258732,0.027252939383424428,0.08423187951441989,,,0.27247986591304646,0.029154006597535535,0.03484830508235847,0.20807964525889797,0.026859524849662537,0.015730064261216745,,0.0,0.45,0.7538461538461538,0.6947368421052633,0.22557641600030476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11612903225806452,0.15311004784688992,0.31543624161073824,0.0,0.16783202150546359
426,AS14.08,240.0,0.07917134267666218,0.823506056552265,0.02975820701424458,0.03747122537978531,,,0.06328775466246778,0.049878946563906845,0.04132936478017332,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.35,0.5692307692307692,0.536842105263158,0.19822006101211914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5612903225806452,0.20574162679425834,0.26174496644295303,0.0,0.11920586637261586
427,AS14.08,264.0,0.07917134267666218,0.8478013679139658,0.01317150988357492,0.08423187951441989,,,0.27247986591304646,0.02076818390260499,0.053607366104828726,0.12261405143400393,0.029662956353918864,0.027914586937507417,,0.0,0.1875,0.7692307692307693,0.631578947368421,0.14536475907603083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.26794258373205737,0.4697986577181208,0.0,0.1600425486728933
428,AS14.08,288.0,0.010111493241733438,0.8205443134325282,0.04042685411317546,0.08423187951441989,,,0.27247986591304646,0.019615094451265507,0.05544351195897226,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.5,0.4461538461538462,0.37894736842105264,0.1586220473225824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5806451612903226,0.22488038277511957,0.0,0.0,0.15635745619848707
429,AS14.08,312.0,0.051856238179052536,0.8194016991573057,0.05287504577060443,0.046200725270852526,,,0.27247986591304646,0.018989998034686723,0.02840679738455953,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.45,0.5692307692307692,0.536842105263158,0.1878449909278753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49032258064516127,0.1866028708133971,0.03355704697986577,0.12,0.13787936314936175
430,AS14.08,336.0,0.11469557160400244,0.8215393324855379,0.056674799209158314,0.005557803637330191,,,0.27247986591304646,0.026749604295794444,0.08360769217781829,0.12261405143400393,0.029662956353918864,0.022338291573199567,,0.0,0.45,0.6923076923076923,0.631578947368421,0.17350344583503383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49032258064516127,0.30622009569377984,0.4161073825503356,0.0,0.14146848103533283
431,AS14.08,360.0,0.06627183935314349,0.8271458534205869,0.02941328710356622,0.08423187951441989,,,0.27247986591304646,0.01972794147170266,0.05888060282795995,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.45,0.6307692307692307,0.536842105263158,0.12685527422003626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.432258064516129,0.6172248803827751,0.7583892617449665,0.0,0.15750092921638786
432,AS14.08,384.0,0.016275605386630056,0.8352764724663733,0.08923627276345616,0.08423187951441989,,,0.27247986591304646,0.023253671226334347,0.027767016080295918,0.12261405143400393,0.029662956353918864,0.041672759847730244,,0.0,0.4,0.5692307692307692,0.5684210526315789,0.14656481440788918,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3548387096774193,0.22488038277511957,0.30201342281879195,0.8,0.1636329925112403
433,AS14.08,408.0,0.04046277626079067,0.8199921705861152,0.017966280244544428,0.08423187951441989,,,0.27247986591304646,0.015625719822403305,0.04292341705418443,0.16112766773896234,0.029662956353918864,0.04158906483236624,,0.0,0.4,0.6307692307692307,0.536842105263158,0.12891972092163687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3096774193548387,0.16746411483253587,0.22818791946308725,0.016,0.15759247109021662
434,AS14.08,432.0,0.0767792838271694,0.821631050351061,0.04251118623987055,0.08423187951441989,,,0.27247986591304646,0.2076284210128384,0.034483571914366795,0.0723084571494149,0.029662956353918864,0.05410951722691741,,0.0,0.45,0.6307692307692307,0.6631578947368422,0.1128279805236133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23225806451612901,0.12440191387559807,0.42953020134228187,0.136,0.15579951572454515
435,AS14.08,456.0,0.04640304188827085,0.8188149247767981,0.03172092418540523,0.08423187951441989,,,0.27247986591304646,0.02312011445308289,0.051057718846681664,0.12261405143400393,0.029662956353918864,0.012497689189823052,,0.0,0.3,0.6923076923076923,0.6000000000000001,0.18695823646520415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07096774193548387,0.13397129186602869,0.6912751677852349,0.07200000000000001,0.15179395608943994
436,AS14.08,480.0,0.03075490683390337,0.8357120199663359,0.007460916628073751,0.04318895689336257,,,0.27247986591304646,0.01386074170500436,0.02927192328925571,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.35,0.6923076923076923,0.6631578947368422,0.0867965038326837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05806451612903226,0.17703349282296654,0.6040268456375839,0.0,0.134139119220197
437,AS14.08,504.0,0.12273319811319883,0.8283258273965819,0.02967522095033727,0.11047173020638383,,,0.5995848156923328,0.02448780343486043,0.03343321551069741,0.12261405143400393,0.029662956353918864,0.027666261067746063,,0.0,0.4375,0.5384615384615385,0.5526315789473684,0.11579174374907601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08133971291866027,0.2953020134228188,0.032,0.18885298053794947
438,AS14.08,528.0,0.158366917433006,0.821916792314679,0.09033217757540339,0.08423187951441989,,,0.27247986591304646,0.027316163962071562,0.03615680790313754,0.12261405143400393,0.029662956353918864,0.030414400693105095,,0.0,0.5,0.5384615384615385,0.5263157894736841,0.12824855020884782,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1935483870967742,0.32057416267942584,0.5637583892617449,0.024,0.1609319267472907
439,AS14.08,552.0,0.030139905962518594,0.8394693885301334,0.03702808757984133,0.08423187951441989,,,0.27247986591304646,0.023124340933249086,0.03478448477808744,0.12261405143400393,0.017434940070798283,0.025049523506565412,,0.0,0.4375,0.5384615384615385,0.513157894736842,0.10403669732577908,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36129032258064514,0.46411483253588515,0.7718120805369127,0.0,0.15217772182973172
440,AS14.08,576.0,0.04540001528615641,0.8245133085596564,0.04072928788288348,0.015083554256957732,,,0.27247986591304646,0.01937808283572399,0.03890949969587175,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.4583333333333333,0.6923076923076923,0.6578947368421053,0.15543755838123455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3354838709677419,0.5645933014354066,0.697986577181208,0.0,0.1300908910866097
441,AS14.08,600.0,0.04827264174800381,0.8215174670855802,0.01538747013328272,0.08423187951441989,,,0.27247986591304646,0.021631829903896883,0.05791655598872999,0.12261405143400393,0.029662956353918864,0.025049523506565412,,0.0,0.5,0.5692307692307692,0.6000000000000001,0.12174228253536762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5225806451612903,0.6124401913875598,0.3959731543624161,0.0,0.1531874048660423
442,AS14.08,624.0,0.1436664957108159,0.8194946535146137,0.03928050341930419,0.005667149673647953,,,0.27247986591304646,0.02911100920597821,0.023276479584310006,0.12261405143400393,0.029662956353918864,0.03596034511777544,,0.0,0.5,0.7538461538461538,0.7263157894736842,0.13049042650160383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6774193548387096,0.6220095693779903,0.4966442953020134,0.0,0.12258817563850874
443,AS14.08,648.0,0.11348830426237488,0.8199991685704011,0.07381721300165246,0.010413040395054085,,,0.27247986591304646,0.018453704662488555,0.07450254858906413,0.12261405143400393,0.029662956353918864,0.0055266301903555744,,0.0,0.25,0.6923076923076923,0.6631578947368422,0.14615376752892073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.503225806451613,0.5645933014354066,0.5503355704697986,0.0,0.14049601709133963
444,AS14.08,672.0,0.015087546378261917,0.8341603159789993,0.04660393466263242,0.017991266202305543,,,0.27247986591304646,0.013157925014258495,0.021112130572513287,0.12261405143400393,0.029662956353918864,0.052821671674571705,,0.0,0.4,0.6307692307692307,0.5684210526315789,0.1280427900169397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38064516129032255,0.569377990430622,0.46308724832214765,0.0,0.13297657109615657
445,AS14.08,696.0,0.11398610097478812,0.8201270600341634,0.05529008935281037,0.08423187951441989,,,0.27247986591304646,0.021416054003145907,0.03176015359713283,0.12261405143400393,0.029662956353918864,0.04375225907562074,,0.0,0.5,0.7948717948717949,0.631578947368421,0.13235129173346757,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.567741935483871,0.6842105263157895,0.5436241610738255,0.0,0.15439745686261971
446,AS14.08,720.0,0.056647770924980606,0.8281265218901875,0.0731442579654794,0.08423187951441989,,,0.27247986591304646,0.013143789786147147,0.029614215270122694,0.12261405143400393,0.029662956353918864,0.022247238754287066,,0.0,0.5625,0.7692307692307693,0.7105263157894737,0.11613795283441819,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7290322580645161,0.3301435406698564,0.0,0.0,0.15631391575792486
